SOC,OCV
0.0,2.530047076887124
0.010101010101010102,2.7004725054660965
0.020202020202020204,2.8264266573399404
0.030303030303030304,2.920019123554023
0.04040404040404041,2.9905300528258625
0.05050505050505051,3.044953162296548
0.06060606060606061,3.0884545847088787
0.07070707070707072,3.1247578900524653
0.08080808080808081,3.156464645255202
0.09090909090909091,3.1853189675918934
0.10101010101010102,3.21242368318003
0.11111111111111112,3.2384149183588633
0.12121212121212122,3.263601226083847
0.13131313131313133,3.288072678960499
0.14141414141414144,3.3117847424997877
0.15151515151515152,3.334621173974777
0.16161616161616163,3.356439671332602
0.17171717171717174,3.377103520467654
0.18181818181818182,3.396502055355451
0.19191919191919193,3.4145623517098844
0.20202020202020204,3.431254218651074
0.21212121212121213,3.4465902321117268
0.22222222222222224,3.460622266185813
0.23232323232323235,3.473435722216226
0.24242424242424243,3.485142428074566
0.25252525252525254,3.495872979814767
0.26262626262626265,3.505769122757193
0.27272727272727276,3.5149766172165275
0.2828282828282829,3.523638903726474
0.29292929292929293,3.531891772000477
0.30303030303030304,3.5398591453274095
0.31313131313131315,3.547650016026636
0.32323232323232326,3.5553565064305666
0.33333333333333337,3.5630529821461994
0.3434343434343435,3.570796108648463
0.3535353535353536,3.578625717225369
0.36363636363636365,3.586566330636024
0.37373737373737376,3.5946291913306405
0.38383838383838387,3.6028146345511862
0.393939393939394,3.6111146539865135
0.4040404040404041,3.619515517851167
0.4141414141414142,3.628000307334667
0.42424242424242425,3.6365512663978117
0.43434343434343436,3.6451518710493684
0.4444444444444445,3.6537885467248836
0.4545454545454546,3.662451983493744
0.4646464646464647,3.6711380198871
0.4747474747474748,3.67984808657889
0.48484848484848486,3.688589220431246
0.494949494949495,3.69737367706853
0.5050505050505051,3.706218185790301
0.5151515151515152,3.715142903895341
0.5252525252525253,3.724170138139531
0.5353535353535354,3.733322908850928
0.5454545454545455,3.7426234370281257
0.5555555555555556,3.752091636484055
0.5656565656565657,3.7617436917625473
0.5757575757575758,3.7715907981159735
0.5858585858585859,3.781638132544315
0.595959595959596,3.7918841147354305
0.6060606060606061,3.80232000414209
0.6161616161616162,3.8129298645651546
0.6262626262626263,3.823690910824068
0.6363636363636365,3.834574233966766
0.6464646464646465,3.845545882289995
0.6565656565656566,3.8565682559057786
0.6666666666666667,3.867601753275593
0.6767676767676768,3.8786065896656856
0.686868686868687,3.889544690741385
0.696969696969697,3.900381550092839
0.7070707070707072,3.911087928527392
0.7171717171717172,3.9216412661484394
0.7272727272727273,3.9320266767182437
0.7373737373737375,3.9422373986036887
0.7474747474747475,3.9522745888278665
0.7575757575757577,3.9621463675790283
0.7676767676767677,3.9718660513407302
0.7777777777777778,3.9814495546015833
0.787878787878788,3.9909119947299514
0.797979797979798,4.0002636031870455
0.8080808080808082,4.009505130056078
0.8181818181818182,4.018623030253083
0.8282828282828284,4.027584839662565
0.8383838383838385,4.036335289583032
0.8484848484848485,4.044793870609986
0.8585858585858587,4.052854743310376
0.8686868686868687,4.060390105941431
0.8787878787878789,4.067258369155662
0.888888888888889,4.073318758364397
0.8989898989898991,4.078454266187867
0.9090909090909092,4.082605213643131
0.9191919191919192,4.085816051738289
0.9292929292929294,4.088298445131417
0.9393939393939394,4.090514133192223
0.9494949494949496,4.093281556874688
0.9595959595959597,4.097910783511029
0.9696969696969697,4.106371848390354
0.9797979797979799,4.121502274189325
0.98989898989899,4.147260222114304
1.0,4.18903047857466
